sector	in.state	month	fuel	calibration_multiplier
com	NJ	11	Electric	1.0536741623740278
com	NJ	11	Natural Gas	1.0073145111066282
com	NJ	12	Electric	1.1375046184672786
com	NJ	12	Natural Gas	1.298003360290052
com	NM	1	Electric	1.1467699955789787
com	NM	1	Natural Gas	1.2389216213407197
com	NM	2	Electric	1.1998712674678198
com	NM	2	Natural Gas	1.3850545438002517
com	NM	3	Electric	1.2041267051531879
com	NM	3	Natural Gas	1.7760534997578872
com	NM	4	Electric	1.201262797521967
com	NM	4	Natural Gas	1.3453102685719063
com	NM	5	Electric	1.2541314977835323
com	NM	5	Natural Gas	1.2672670771739027
com	NM	6	Electric	1.2961965287792925
com	NM	6	Natural Gas	1.254205737968329
com	NM	7	Electric	1.3034683784097456
com	NM	7	Natural Gas	1.274096682169501
com	NM	8	Electric	1.371716991685857
com	NM	8	Natural Gas	1.373273790753644
com	NM	9	Electric	1.4010139291658388
com	NM	9	Natural Gas	1.4940301125308177
com	NM	10	Electric	1.2329816123411839
com	NM	10	Natural Gas	1.5313750844915415
com	NM	11	Electric	1.0895270069196241
com	NM	11	Natural Gas	1.3701208109079839
com	NM	12	Electric	1.0243832434320659
com	NM	12	Natural Gas	1.1034518578886836
com	NV	1	Electric	0.7653089712450943
com	NV	1	Natural Gas	1.1792723238664737
com	NV	2	Electric	0.832551421564454
com	NV	2	Natural Gas	1.0633647820272343
com	NV	3	Electric	0.7861543976199574
com	NV	3	Natural Gas	1.2633772708031104
com	NV	4	Electric	0.8072446401926765
com	NV	4	Natural Gas	1.245785817238432
com	NV	5	Electric	0.8117041856746201
com	NV	5	Natural Gas	1.1125709100597676
com	NV	6	Electric	0.7994424195049991
com	NV	6	Natural Gas	1.048322624264514
com	NV	7	Electric	0.7018688501372943
com	NV	7	Natural Gas	0.980995095134435
com	NV	8	Electric	0.7165012098309379
com	NV	8	Natural Gas	0.9398550120953815
com	NV	9	Electric	0.8152875604818901
com	NV	9	Natural Gas	1.0282746675836996
com	NV	10	Electric	0.8493029299385974
com	NV	10	Natural Gas	1.1101417775614795
com	NV	11	Electric	0.6991795125713549
com	NV	11	Natural Gas	1.0227496928839037
com	NV	12	Electric	0.6416372968976878
com	NV	12	Natural Gas	0.8426484172268676
com	NY	1	Electric	1.0436169840367726
com	NY	1	Natural Gas	0.9465155438301782
com	NY	2	Electric	1.2103969843948477
com	NY	2	Natural Gas	1.2695698636751651
com	NY	3	Electric	1.111700979420243
com	NY	3	Natural Gas	1.0233760251705408
com	NY	4	Electric	1.1421686128859574
com	NY	4	Natural Gas	0.9425493926743271
com	NY	5	Electric	1.072824784933063
com	NY	5	Natural Gas	1.1681342528650869
com	NY	6	Electric	1.1264167995796812
com	NY	6	Natural Gas	1.0969682854296963
com	NY	7	Electric	1.0844432037644134
com	NY	7	Natural Gas	1.1101285788234685
com	NY	8	Electric	1.0651041742743828
com	NY	8	Natural Gas	1.0313062692402242
com	NY	9	Electric	1.1571868695703593
com	NY	9	Natural Gas	1.029190791210425
com	NY	10	Electric	1.1077363817392978
com	NY	10	Natural Gas	0.991792961560501
com	NY	11	Electric	1.0822884781724356
com	NY	11	Natural Gas	1.037778402736271
com	NY	12	Electric	1.1079962275431456
com	NY	12	Natural Gas	1.1897185574592535
com	OH	1	Electric	0.8371799402475437
com	OH	1	Natural Gas	0.7992548215220813
com	OH	2	Electric	0.991399498720526
com	OH	2	Natural Gas	1.05544351375726
com	OH	3	Electric	0.9476590134613181
com	OH	3	Natural Gas	0.868242361867733
com	OH	4	Electric	0.968035349850472
com	OH	4	Natural Gas	0.7863847531354826
com	OH	5	Electric	0.9829855173259648
com	OH	5	Natural Gas	1.014654784090037
com	OH	6	Electric	0.9868135406490112
com	OH	6	Natural Gas	0.8485083077462556
com	OH	7	Electric	0.9891776473008944
com	OH	7	Natural Gas	0.7017644185855365
com	OH	8	Electric	0.9313515616150247
com	OH	8	Natural Gas	0.7024034710549525
com	OH	9	Electric	0.9458269072863793
com	OH	9	Natural Gas	0.7204838991828689
com	OH	10	Electric	1.0182419401198122
com	OH	10	Natural Gas	0.7847221544123724
com	OH	11	Electric	0.9290503733376779
com	OH	11	Natural Gas	0.8226015612605722
com	OH	12	Electric	0.9336608735216985
com	OH	12	Natural Gas	1.0412855376616288
com	OK	1	Electric	0.9795051401044944
com	OK	1	Natural Gas	0.8206629333578632
com	OK	2	Electric	1.0380801996104314
com	OK	2	Natural Gas	0.8804977762706443
com	OK	3	Electric	1.0621194905436364
com	OK	3	Natural Gas	1.3377067389494894
com	OK	4	Electric	1.056495529838487
com	OK	4	Natural Gas	0.7667067749990776
com	OK	5	Electric	1.0279448915722107
com	OK	5	Natural Gas	1.0260767366819923
com	OK	6	Electric	1.0703157760855047
com	OK	6	Natural Gas	0.8428024208643894
com	OK	7	Electric	1.0664525217167995
com	OK	7	Natural Gas	0.8008823789244298
com	OK	8	Electric	1.1078386161009406
com	OK	8	Natural Gas	0.8243246028124893
com	OK	9	Electric	1.1718266646446174
com	OK	9	Natural Gas	0.8789603353236858
com	OK	10	Electric	1.1462266896942643
com	OK	10	Natural Gas	0.9005552970986617
com	OK	11	Electric	1.0361524582149833
com	OK	11	Natural Gas	0.7253820555398838
com	OK	12	Electric	1.007125037327009
com	OK	12	Natural Gas	0.8371647465836641
com	OR	1	Electric	1.269111598244534
com	OR	1	Natural Gas	1.4145869944415743
com	OR	2	Electric	1.2623274423152346
com	OR	2	Natural Gas	1.3036702614959086
com	OR	3	Electric	1.140405227104903
com	OR	3	Natural Gas	1.4392652290823755
com	OR	4	Electric	1.1028635891370195
com	OR	4	Natural Gas	1.383149697914328
com	OR	5	Electric	1.0468286985989868
com	OR	5	Natural Gas	1.245799741897597
com	OR	6	Electric	1.009981150359494
com	OR	6	Natural Gas	0.9485784531635026
com	OR	7	Electric	0.9869910965866804
com	OR	7	Natural Gas	0.7669384021514473
com	OR	8	Electric	1.0248387683767886
com	OR	8	Natural Gas	0.7964255359500511
com	OR	9	Electric	1.0980083659136906
com	OR	9	Natural Gas	0.8746787679560079
com	OR	10	Electric	1.115461676080342
com	OR	10	Natural Gas	1.2402275794553874
com	OR	11	Electric	1.1447948832432469
com	OR	11	Natural Gas	1.4446520051110265
com	OR	12	Electric	1.2227118404772743
com	OR	12	Natural Gas	1.33822581021077
com	PA	1	Electric	0.6980988770640196
com	PA	1	Natural Gas	0.8361587996514679
com	PA	2	Electric	0.8116812531110662
com	PA	2	Natural Gas	1.1626036207373431
com	PA	3	Electric	0.7308094863225173
com	PA	3	Natural Gas	0.8611231253453454
com	PA	4	Electric	0.7538758537790237
com	PA	4	Natural Gas	0.7835235903169551
com	PA	5	Electric	0.7495583524936307
com	PA	5	Natural Gas	0.8052196911948167
com	PA	6	Electric	0.761713004486635
com	PA	6	Natural Gas	0.6164806198964655
com	PA	7	Electric	0.7996561044393281
com	PA	7	Natural Gas	0.5484657935693569
com	PA	8	Electric	0.7631602089083273
com	PA	8	Natural Gas	0.610954965890208
com	PA	9	Electric	0.7671028555312631
com	PA	9	Natural Gas	0.665185124250062
com	PA	10	Electric	0.7612857807448427
com	PA	10	Natural Gas	0.8029340463855744
com	PA	11	Electric	0.7082666417927951
com	PA	11	Natural Gas	0.9173901551765018
com	PA	12	Electric	0.7394582840835231
com	PA	12	Natural Gas	1.1639267354900722
com	RI	1	Electric	0.9880822532045912
com	RI	1	Natural Gas	0.8655313127466442
com	RI	2	Electric	1.0950746946205376
com	RI	2	Natural Gas	1.0740140522342325
com	RI	3	Electric	1.1458806620570088
com	RI	3	Natural Gas	0.7894151467857499
com	RI	4	Electric	1.159729229747168
com	RI	4	Natural Gas	0.6180659933153823
com	RI	5	Electric	1.1853638495766525
com	RI	5	Natural Gas	0.43179864385403094
com	RI	6	Electric	1.2242805143192792
com	RI	6	Natural Gas	0.3090940120928727
com	RI	7	Electric	1.1768696081042511
com	RI	7	Natural Gas	0.2529784862030241
com	RI	8	Electric	1.0829167229626842
com	RI	8	Natural Gas	0.24643479702405532
com	RI	9	Electric	1.130378083291356
com	RI	9	Natural Gas	0.29697451386733126
com	RI	10	Electric	1.0614780798819559
com	RI	10	Natural Gas	0.32858750514234264
com	RI	11	Electric	0.9684019340888923
com	RI	11	Natural Gas	0.6558242548843328
com	RI	12	Electric	0.9793166243661788
com	RI	12	Natural Gas	0.8361029997487226
com	SC	1	Electric	0.7602656426529635
com	SC	1	Natural Gas	0.6272913506952961
com	SC	2	Electric	0.9352522308562703
com	SC	2	Natural Gas	1.2250842620152171
com	SC	3	Electric	0.9026099288901749
com	SC	3	Natural Gas	0.8150810825034803
com	SC	4	Electric	0.8925847239013945
com	SC	4	Natural Gas	0.9178716847410346
com	SC	5	Electric	0.8678454603268992
com	SC	5	Natural Gas	0.9271151280044263
com	SC	6	Electric	0.8319399063969598
com	SC	6	Natural Gas	0.899660087501367
com	SC	7	Electric	0.8897151775650445
com	SC	7	Natural Gas	0.8360106181981312
com	SC	8	Electric	0.8958175081822247
com	SC	8	Natural Gas	0.8284750709514406
com	SC	9	Electric	0.8696560516694243
com	SC	9	Natural Gas	0.8941216928693144
com	SC	10	Electric	0.881071037486708
com	SC	10	Natural Gas	1.0124146535575238
com	SC	11	Electric	0.8249412137020995
com	SC	11	Natural Gas	0.9249020474645036
com	SC	12	Electric	0.8786801665436365
com	SC	12	Natural Gas	0.8816278413117772
com	SD	1	Electric	1.7079043076524356
com	SD	1	Natural Gas	1.5269371474169684
com	SD	2	Electric	1.8185661116158722
com	SD	2	Natural Gas	1.322597812381305
com	SD	3	Electric	1.9408219731342853
com	SD	3	Natural Gas	1.6127537652798671
com	SD	4	Electric	1.9169474957209744
com	SD	4	Natural Gas	1.3444923812139526
com	SD	5	Electric	1.7281130626466692
com	SD	5	Natural Gas	1.2194126928131273
com	SD	6	Electric	1.765550640991902
com	SD	6	Natural Gas	0.8811766519856578
com	SD	7	Electric	1.7743564348110408
com	SD	7	Natural Gas	0.7726892227807366
com	SD	8	Electric	1.8487133675333491
com	SD	8	Natural Gas	0.7558959569128607
com	SD	9	Electric	1.9651595899699406
com	SD	9	Natural Gas	0.7794952002190043
com	SD	10	Electric	1.9198592938113728
com	SD	10	Natural Gas	0.9188821025338967
com	SD	11	Electric	1.7342509814985196
com	SD	11	Natural Gas	1.0945164267398313
com	SD	12	Electric	1.7768215373597436
com	SD	12	Natural Gas	1.5894994841645955
com	TN	1	Electric	0.8530789086605075
com	TN	1	Natural Gas	0.839131646900088
com	TN	2	Electric	1.101193445196063
com	TN	2	Natural Gas	1.5914504065614732
com	TN	3	Electric	0.9838963791667001
com	TN	3	Natural Gas	1.155862486978125
com	TN	4	Electric	1.002671094533147
com	TN	4	Natural Gas	1.0396224272099421
com	TN	5	Electric	0.9076765749464425
com	TN	5	Natural Gas	1.0593868532963069
com	TN	6	Electric	0.9727295702089979
com	TN	6	Natural Gas	0.9495605978137786
com	TN	7	Electric	1.0433924017347616
com	TN	7	Natural Gas	0.8919232567035602
com	TN	8	Electric	1.0719210505183887
com	TN	8	Natural Gas	0.9318529062892448
com	TN	9	Electric	1.0897792295113065
com	TN	9	Natural Gas	1.0502388177634974
com	TN	10	Electric	1.031749869948833
com	TN	10	Natural Gas	1.2399518778179024
com	TN	11	Electric	0.9422414758912113
com	TN	11	Natural Gas	0.9192485152948798
com	TN	12	Electric	0.9474608029718665
com	TN	12	Natural Gas	1.1625143784944685
com	TX	1	Electric	1.0043033250815594
com	TX	1	Natural Gas	0.7033077966394938
com	TX	2	Electric	1.1283727603800617
com	TX	2	Natural Gas	1.0739798762037092
com	TX	3	Electric	1.0428428611859524
com	TX	3	Natural Gas	1.295758957713316
com	TX	4	Electric	1.0656997764065876
com	TX	4	Natural Gas	0.9943032279142864
com	TX	5	Electric	0.8773456027909502
com	TX	5	Natural Gas	0.9851634803838956
com	TX	6	Electric	0.9289378898306028
com	TX	6	Natural Gas	0.9598728310248372
com	TX	7	Electric	0.9475134886837673
com	TX	7	Natural Gas	1.0196434305017612
com	TX	8	Electric	0.9459404122376676
com	TX	8	Natural Gas	0.975866584048225
com	TX	9	Electric	1.0020548454522398
com	TX	9	Natural Gas	0.9954630978881562
com	TX	10	Electric	1.064035935669017
com	TX	10	Natural Gas	1.0348147162863148
com	TX	11	Electric	1.012605409596522
com	TX	11	Natural Gas	0.8800105040579812
com	TX	12	Electric	1.0326154333468982
com	TX	12	Natural Gas	0.9101916442857748
com	UT	1	Electric	1.033487818744264
com	UT	1	Natural Gas	1.1499344848501458
com	UT	2	Electric	1.1282175632443852
com	UT	2	Natural Gas	1.0136691231573929
com	UT	3	Electric	1.0125353812348075
com	UT	3	Natural Gas	1.1873006310027598
com	UT	4	Electric	1.0394878634900746
com	UT	4	Natural Gas	1.3798916420847709
com	UT	5	Electric	1.069019783633866
com	UT	5	Natural Gas	1.6417240710952619
com	UT	6	Electric	1.0310845206927608
com	UT	6	Natural Gas	1.6279403569132562
com	UT	7	Electric	0.9692937925111442
com	UT	7	Natural Gas	1.4601334833862942
com	UT	8	Electric	1.0661740281662457
com	UT	8	Natural Gas	1.2282594879746513
com	UT	9	Electric	1.0562664916897146
com	UT	9	Natural Gas	1.1531892279751113
com	UT	10	Electric	1.1466930204414516
com	UT	10	Natural Gas	1.018238924868302
com	UT	11	Electric	1.115540741511561
com	UT	11	Natural Gas	1.1108053620887666
com	UT	12	Electric	1.0069953188003884
com	UT	12	Natural Gas	0.9906686030859804
com	VA	1	Electric	1.365819658585878
com	VA	1	Natural Gas	0.7341372988209409
com	VA	2	Electric	1.716712961924787
com	VA	2	Natural Gas	1.305849370863497
com	VA	3	Electric	1.5522970019438056
com	VA	3	Natural Gas	0.8809119253100682
com	VA	4	Electric	1.6828539547751167
com	VA	4	Natural Gas	1.3767333018926113
com	VA	5	Electric	1.6167698603119411
com	VA	5	Natural Gas	1.6444201547966308
com	VA	6	Electric	1.6531804446048608
com	VA	6	Natural Gas	1.5120391577186445
com	VA	7	Electric	1.7366682266722766
com	VA	7	Natural Gas	1.4326294784407652
com	VA	8	Electric	1.6613570994627236
com	VA	8	Natural Gas	1.5128197722697283
com	VA	9	Electric	1.6319366999640412
com	VA	9	Natural Gas	1.611239447842944
com	VA	10	Electric	1.6931589032786167
com	VA	10	Natural Gas	1.6204846739469212
com	VA	11	Electric	1.6972939915139817
com	VA	11	Natural Gas	1.0844232883043272
com	VA	12	Electric	1.5899117812121317
com	VA	12	Natural Gas	1.0834365574682718
com	VT	1	Electric	1.3330621931309072
com	VT	1	Natural Gas	1.4324912586760465
com	VT	2	Electric	1.4985199852835034
com	VT	2	Natural Gas	1.6286766211817365
com	VT	3	Electric	1.465947232501319
com	VT	3	Natural Gas	1.4054684533823114
com	VT	4	Electric	1.417240883362184
com	VT	4	Natural Gas	1.1690980612093582
com	VT	5	Electric	1.45833923669649
com	VT	5	Natural Gas	0.9541174020542096
com	VT	6	Electric	1.5244674990947353
com	VT	6	Natural Gas	1.001803250704143
com	VT	7	Electric	1.4217238470441194
com	VT	7	Natural Gas	1.111116355937702
com	VT	8	Electric	1.3803448676650378
com	VT	8	Natural Gas	1.1716035774677338
com	VT	9	Electric	1.4095960261436202
com	VT	9	Natural Gas	1.1346094996667007
com	VT	10	Electric	1.365988245618944
com	VT	10	Natural Gas	1.2469195115775045
com	VT	11	Electric	1.3001119224832685
com	VT	11	Natural Gas	1.4239786314205727
com	VT	12	Electric	1.357716085004705
com	VT	12	Natural Gas	1.5246984331820292
com	WA	1	Electric	1.1905556522296425
com	WA	1	Natural Gas	1.5575924887004242
com	WA	2	Electric	1.1791285251541677
com	WA	2	Natural Gas	1.4159103867116634
com	WA	3	Electric	1.0494697017291483
com	WA	3	Natural Gas	1.5638229248184738
com	WA	4	Electric	1.0954212726445471
com	WA	4	Natural Gas	1.6830454080837405
com	WA	5	Electric	1.0847605059515053
com	WA	5	Natural Gas	1.6664954219035137
com	WA	6	Electric	1.0509898967581564
com	WA	6	Natural Gas	1.4210144357336147
com	WA	7	Electric	1.0457548731827728
com	WA	7	Natural Gas	1.2443278393428545
com	WA	8	Electric	1.1015233202490697
com	WA	8	Natural Gas	1.2648432728814158
com	WA	9	Electric	1.1600996013609195
com	WA	9	Natural Gas	1.3291186508141821
com	WA	10	Electric	1.1532726645316083
com	WA	10	Natural Gas	1.6014302760662535
com	WA	11	Electric	1.157568154046166
com	WA	11	Natural Gas	1.643839978710492
com	WA	12	Electric	1.1422119085343576
com	WA	12	Natural Gas	1.4599207649175723
com	WI	1	Electric	1.0495086464038654
com	WI	1	Natural Gas	0.9978158980209354
com	WI	2	Electric	1.212171788232609
com	WI	2	Natural Gas	1.0388096018327715
com	WI	3	Electric	1.2287262934939107
com	WI	3	Natural Gas	1.14122972893817
com	WI	4	Electric	1.148115227611611
com	WI	4	Natural Gas	0.8891202848387296
com	WI	5	Electric	1.0228614702393528
com	WI	5	Natural Gas	1.1642959527668566
com	WI	6	Electric	1.0144705846046442
com	WI	6	Natural Gas	0.9292843205065502
com	WI	7	Electric	1.0593585252088107
com	WI	7	Natural Gas	0.9241756123631572
com	WI	8	Electric	1.0402787491855707
com	WI	8	Natural Gas	0.937835108400753
com	WI	9	Electric	1.050779748530722
com	WI	9	Natural Gas	0.9044722906585048
com	WI	10	Electric	1.1272696181448434
com	WI	10	Natural Gas	1.040480001116284
com	WI	11	Electric	1.0582867515645973
com	WI	11	Natural Gas	0.9409772088669637
com	WI	12	Electric	1.1259812060110868
com	WI	12	Natural Gas	1.0985625113034594
com	WV	1	Electric	0.7932585649413448
com	WV	1	Natural Gas	0.7927220926611842
com	WV	2	Electric	0.8850963788863565
com	WV	2	Natural Gas	1.2781864269476748
com	WV	3	Electric	0.8389391934857718
com	WV	3	Natural Gas	0.918233789187456
com	WV	4	Electric	0.8218176112263513
com	WV	4	Natural Gas	1.0454002015560255
com	WV	5	Electric	0.8383128757393307
com	WV	5	Natural Gas	1.4352631892888117
com	WV	6	Electric	0.8531338543903104
com	WV	6	Natural Gas	1.2766219652508368
com	WV	7	Electric	0.8912070355484054
com	WV	7	Natural Gas	1.2368668775395424
com	WV	8	Electric	0.8532517931191073
com	WV	8	Natural Gas	1.302377237721218
com	WV	9	Electric	0.80546291314779
com	WV	9	Natural Gas	1.442619097840998
com	WV	10	Electric	0.8667835489212736
com	WV	10	Natural Gas	1.2460380357296317
com	WV	11	Electric	0.8239985447424818
com	WV	11	Natural Gas	0.8992116721269324
com	WV	12	Electric	0.836466505635461
com	WV	12	Natural Gas	1.0381304100709932
com	WY	1	Electric	1.8719500713027517
com	WY	1	Natural Gas	1.4009716978506668
com	WY	2	Electric	1.9298598311130153
com	WY	2	Natural Gas	1.1332208371426862
com	WY	3	Electric	1.934387062816489
com	WY	3	Natural Gas	1.6039692252418454
com	WY	4	Electric	2.023960240715877
com	WY	4	Natural Gas	1.7725318248420865
com	WY	5	Electric	1.9953867639773855
com	WY	5	Natural Gas	2.0227893277395546
com	WY	6	Electric	1.7923682119640403
com	WY	6	Natural Gas	1.7481670205528836
com	WY	7	Electric	1.5916955026555892
com	WY	7	Natural Gas	1.2415168609546754
com	WY	8	Electric	1.8114668599607744
com	WY	8	Natural Gas	1.0352649982178315
com	WY	9	Electric	1.9031183448298599
com	WY	9	Natural Gas	1.280942295577232
com	WY	10	Electric	2.025654489051609
com	WY	10	Natural Gas	0.9522147001774446
com	WY	11	Electric	1.9351473034155222
com	WY	11	Natural Gas	1.2882122805239002
com	WY	12	Electric	1.783439278717133
com	WY	12	Natural Gas	1.186365987256766
res	AL	1	Electric	0.9874537066942658
res	AL	1	Natural Gas	0.9700516860633958
res	AL	2	Electric	1.3043941683988254
res	AL	2	Natural Gas	1.8757286726338624
res	AL	3	Electric	1.0738204773212756
res	AL	3	Natural Gas	1.1086746498044942
res	AL	4	Electric	1.0309391874035865
res	AL	4	Natural Gas	0.9595012419902558
res	AL	5	Electric	0.9335639452982502
res	AL	5	Natural Gas	0.8053170395736409
res	AL	6	Electric	1.102196572357983
res	AL	6	Natural Gas	0.5907477924663689
res	AL	7	Electric	1.2301095342013464
res	AL	7	Natural Gas	0.5200606507053915
res	AL	8	Electric	1.2728576855928961
res	AL	8	Natural Gas	0.5220895438533815
res	AL	9	Electric	1.0736675392445427
res	AL	9	Natural Gas	0.5945682111181395
res	AL	10	Electric	0.9696764588498923
res	AL	10	Natural Gas	0.6974965359584089
res	AL	11	Electric	1.0156273613341038
res	AL	11	Natural Gas	0.6843891368235482
res	AL	12	Electric	1.1511285131046924
res	AL	12	Natural Gas	1.0420732100583838
res	AR	1	Electric	0.8356215115077769
res	AR	1	Natural Gas	0.9155484384321836
res	AR	2	Electric	1.0550744117069517
res	AR	2	Natural Gas	1.3545324290477376
res	AR	3	Electric	1.0690108819645798
res	AR	3	Natural Gas	1.7912572468672832
res	AR	4	Electric	0.8834463311407065
res	AR	4	Natural Gas	0.977503199563226
res	AR	5	Electric	0.7279743187518589
res	AR	5	Natural Gas	1.069277644384083
res	AR	6	Electric	0.8455781317131447
res	AR	6	Natural Gas	0.6046531424641846
res	AR	7	Electric	1.0433511961230824
res	AR	7	Natural Gas	0.5384775854785434
res	AR	8	Electric	1.157454436968845
res	AR	8	Natural Gas	0.5372788899524238
res	AR	9	Electric	1.157527072737167
res	AR	9	Natural Gas	0.6079933136964151
res	AR	10	Electric	0.984147332196177
res	AR	10	Natural Gas	0.599190724037483
res	AR	11	Electric	0.8090925347577448
res	AR	11	Natural Gas	0.5755572524330288
res	AR	12	Electric	0.8920883395011939
res	AR	12	Natural Gas	0.9332638036901477
res	AZ	1	Electric	1.1484027997923154
res	AZ	1	Natural Gas	1.1483032793829477
res	AZ	2	Electric	1.0725751117108409
res	AZ	2	Natural Gas	1.0792025698872045
res	AZ	3	Electric	0.9977020758369542
res	AZ	3	Natural Gas	0.9699850990353553
res	AZ	4	Electric	0.9271375791521266
res	AZ	4	Natural Gas	0.7097055304658635
res	AZ	5	Electric	1.0030944354435305
res	AZ	5	Natural Gas	0.4675690373214709
res	AZ	6	Electric	1.0713074036912156
res	AZ	6	Natural Gas	0.4144017057113122
res	AZ	7	Electric	1.185066219166052
res	AZ	7	Natural Gas	0.323590616190376
res	AZ	8	Electric	1.1641328321033213
res	AZ	8	Natural Gas	0.3113286361230486
res	AZ	9	Electric	1.0476822573208888
res	AZ	9	Natural Gas	0.33107698493107895
res	AZ	10	Electric	1.1627751793148886
res	AZ	10	Natural Gas	0.3516808377954628
res	AZ	11	Electric	1.0251736246524
res	AZ	11	Natural Gas	0.5677405018541875
res	AZ	12	Electric	1.0835934197290258
res	AZ	12	Natural Gas	0.7014249224988425
res	CA	1	Electric	0.9951944161621962
res	CA	1	Natural Gas	1.1129394961900072
res	CA	2	Electric	0.8759526746696309
res	CA	2	Natural Gas	1.1062197857304537
res	CA	3	Electric	0.9490404141521587
res	CA	3	Natural Gas	1.0672785325593872
res	CA	4	Electric	0.8731401994367924
res	CA	4	Natural Gas	1.1037964764846933
res	CA	5	Electric	0.9460924631913764
res	CA	5	Natural Gas	1.024929844012009
res	CA	6	Electric	1.0093706675205385
res	CA	6	Natural Gas	1.0395291406610048
res	CA	7	Electric	1.0870491287664827
res	CA	7	Natural Gas	0.9863889144343545
res	CA	8	Electric	1.1800680855752783
res	CA	8	Natural Gas	0.8627120956543006
res	CA	9	Electric	1.1823210214527007
res	CA	9	Natural Gas	0.8755536612664689
res	CA	10	Electric	0.9896009791555681
res	CA	10	Natural Gas	0.9281155656077988
res	CA	11	Electric	0.8994683665071618
res	CA	11	Natural Gas	1.1435793257861675
res	CA	12	Electric	0.9551966745367603
res	CA	12	Natural Gas	1.130497433187044
res	CO	1	Electric	0.8314706280985096
res	CO	1	Natural Gas	1.095456559452389
res	CO	2	Electric	0.8130173030681436
res	CO	2	Natural Gas	0.9901042642342983
res	CO	3	Electric	0.8959281813794204
res	CO	3	Natural Gas	1.258852909585886
res	CO	4	Electric	0.8670481053289547
res	CO	4	Natural Gas	1.173047474231228
res	CO	5	Electric	0.8990250754603135
res	CO	5	Natural Gas	1.2345339944147855
res	CO	6	Electric	1.0117837334926403
res	CO	6	Natural Gas	1.0382354791701032
res	CO	7	Electric	1.1233113372302288
res	CO	7	Natural Gas	0.8592549255594649
res	CO	8	Electric	1.2257611817287815
res	CO	8	Natural Gas	0.903214984875855
res	CO	9	Electric	1.0591692026159574
res	CO	9	Natural Gas	1.040677098373561
res	CO	10	Electric	0.917919654071461
res	CO	10	Natural Gas	0.9373510093914732
res	CO	11	Electric	0.8475080685220338
res	CO	11	Natural Gas	1.0564968784794229
res	CO	12	Electric	0.8316693683693286
res	CO	12	Natural Gas	0.9940460589963045
res	CT	1	Electric	1.1156001291638566
res	CT	1	Natural Gas	1.051270546172269
res	CT	2	Electric	1.152622501163233
res	CT	2	Natural Gas	1.4829069131729702
res	CT	3	Electric	1.0659622036969836
res	CT	3	Natural Gas	1.1934553840245143
res	CT	4	Electric	1.042537462435415
res	CT	4	Natural Gas	1.1801243659296548
res	CT	5	Electric	1.0320117260519865
res	CT	5	Natural Gas	1.8273982921334317
res	CT	6	Electric	1.280550239023285
res	CT	6	Natural Gas	1.5005737192964888
res	CT	7	Electric	1.3758399752096064
res	CT	7	Natural Gas	1.3360105154289248
res	CT	8	Electric	1.281305303575135
res	CT	8	Natural Gas	1.2514216417861423
res	CT	9	Electric	1.1583626207846252
res	CT	9	Natural Gas	1.232322710323668
res	CT	10	Electric	1.0123195980007829
res	CT	10	Natural Gas	1.0549509720864587
res	CT	11	Electric	1.0705421473180912
res	CT	11	Natural Gas	1.0570998476726452
res	CT	12	Electric	1.1854633585233996
res	CT	12	Natural Gas	1.2916858044614148
res	DC	1	Electric	0.7714286993238224
res	DC	1	Natural Gas	0.9378413698697747
res	DC	2	Electric	0.9151677215486084
res	DC	2	Natural Gas	1.3607927812799638
res	DC	3	Electric	0.7954379681807378
res	DC	3	Natural Gas	0.9097758284455253
res	DC	4	Electric	0.8642387100780866
res	DC	4	Natural Gas	1.135390337291509
res	DC	5	Electric	0.7683129878721418
res	DC	5	Natural Gas	1.5364251369569977
res	DC	6	Electric	0.8711346700613823
res	DC	6	Natural Gas	0.966922557353713
res	DC	7	Electric	0.9533828559416907
res	DC	7	Natural Gas	0.6954929084576019
res	DC	8	Electric	0.9072328142068764
res	DC	8	Natural Gas	0.6081714415154931
res	DC	9	Electric	0.9463726585878666
res	DC	9	Natural Gas	0.8784334461788307
res	DC	10	Electric	0.8300437562513036
res	DC	10	Natural Gas	0.8977956469533457
res	DC	11	Electric	0.8069395740580031
res	DC	11	Natural Gas	1.0422408256836015
res	DC	12	Electric	0.8640201671354113
res	DC	12	Natural Gas	1.3329697252202917
res	DE	1	Electric	0.8348867428879929
res	DE	1	Natural Gas	0.8393283875548597
res	DE	2	Electric	1.0760305542536877
res	DE	2	Natural Gas	1.1612351576062458
res	DE	3	Electric	0.9468454027812767
res	DE	3	Natural Gas	0.7809810089781766
res	DE	4	Electric	0.954677413365409
res	DE	4	Natural Gas	0.8692885777911158
res	DE	5	Electric	0.834116256200808
res	DE	5	Natural Gas	1.000174821113652
res	DE	6	Electric	0.9978672683018998
res	DE	6	Natural Gas	0.5250627030475441
res	DE	7	Electric	1.0960960102606354
res	DE	7	Natural Gas	0.3738799711103554
res	DE	8	Electric	1.0641621906559426
res	DE	8	Natural Gas	0.3448363633956688
res	DE	9	Electric	1.116212087881149
res	DE	9	Natural Gas	0.45671034522472603
res	DE	10	Electric	0.8745035841599499
res	DE	10	Natural Gas	0.5667702863901483
res	DE	11	Electric	0.828594039979935
res	DE	11	Natural Gas	0.7412275407678721
res	DE	12	Electric	0.993385139814904
res	DE	12	Natural Gas	1.0619856436421538
res	FL	1	Electric	1.0137185218214455
res	FL	1	Natural Gas	0.49870517628521255
