sector,in.state,month,calibration_multiplier
res,WV,9,0.8900666667176182
res,WY,9,1.0516592819560047
com,AL,10,1.0864755249800437
com,AR,10,1.029035758944981
com,AZ,10,1.1901623792571738
com,CA,10,1.058090567656314
com,CO,10,0.8384646057407497
com,CT,10,0.8486353260287285
com,DC,10,1.00096389232499
com,DE,10,0.9607569457341565
com,FL,10,0.8844343052360911
com,GA,10,0.9732992227325638
com,IA,10,0.9633357148891779
com,ID,10,1.0961416415400143
com,IL,10,0.983372737137697
com,IN,10,0.9498315945182088
com,KS,10,1.0422976523219911
com,KY,10,0.9368419891346543
com,LA,10,1.0732139351649295
com,MA,10,0.9325236039687649
com,MD,10,0.9947347104317853
com,ME,10,0.8638621184276349
com,MI,10,1.1288619158362547
com,MN,10,0.8709278021542443
com,MO,10,0.8395945976576868
com,MS,10,1.2390806676542172
com,MT,10,1.5051358405317092
com,NC,10,1.0070633132724713
com,ND,10,3.0822199354084794
com,NE,10,1.3162741606717723
com,NH,10,0.9407797352639512
com,NJ,10,1.130316452074138
com,NM,10,1.2491331286746987
com,NV,10,0.8179836409351168
com,NY,10,1.0848436831444483
com,OH,10,0.9771485996620466
com,OK,10,1.1622775985240763
com,OR,10,1.1219670421905552
com,PA,10,0.7482914588573727
com,RI,10,1.0602311449281636
com,SC,10,0.8917807092373454
com,SD,10,1.930578893775864
com,TN,10,1.0574102896114943
com,TX,10,1.0631723829066133
com,UT,10,1.1232276841584676
com,VA,10,1.7143822394585517
com,VT,10,1.3624693318897678
com,WA,10,1.1615361929851278
com,WI,10,1.095768527130375
com,WV,10,0.8876921355530546
com,WY,10,1.9685278684177439
res,AL,10,0.970403655848888
res,AR,10,1.0043319195058922
res,AZ,10,1.1590200275623825
res,CA,10,1.007532723804861
res,CO,10,0.9362482840627396
res,CT,10,1.0302823179753546
res,DC,10,0.8589069843248381
res,DE,10,0.8980753198402092
res,FL,10,1.0493945409393204
res,GA,10,0.9642970419946472
res,IA,10,0.9733652462665071
res,ID,10,1.134459810785566
res,IL,10,1.0014375087032965
res,IN,10,1.1136221406396285
res,KS,10,0.9938051015076451
res,KY,10,0.8833676444384115
res,LA,10,1.073508673014915
res,MA,10,0.9962506238379206
res,MD,10,0.7835758284438988
res,ME,10,0.9896387675327896
res,MI,10,0.9757830035817355
res,MN,10,0.9511093496635287
res,MO,10,1.0550127999233392
res,MS,10,1.0907519131550578
res,MT,10,0.9650139857729744
res,NC,10,0.8945894161658229
res,ND,10,1.1747667920180522
res,NE,10,1.1461724796578743
res,NH,10,0.9606150757289698
res,NJ,10,0.9714874308442905
res,NM,10,0.8864072705349689
res,NV,10,1.0941585533547165
res,NY,10,0.9973620882864954
res,OH,10,1.0441640348927348
res,OK,10,0.9833811986360177
res,OR,10,1.130203940949462
res,PA,10,1.0297795645723158
res,RI,10,0.9661866041234785
res,SC,10,0.9458500964332575
res,SD,10,1.155322323364335
res,TN,10,1.0079146747624264
res,TX,10,1.1480577894716275
res,UT,10,1.1417694868840917
res,VA,10,0.8298778673065705
res,VT,10,1.0098536889730003
res,WA,10,1.1488697721368808
res,WI,10,1.0125177052817078
res,WV,10,0.8230383090285658
res,WY,10,0.9720427675197013
com,AL,11,1.0161875069525064
com,AR,11,0.904434109080511
com,AZ,11,1.1307463983876063
com,CA,11,0.8880255232512496
com,CO,11,0.7486775357196873
com,CT,11,0.8083519030304213
com,DC,11,1.0194074825817576
com,DE,11,0.891107565456061
com,FL,11,0.8836022284130951
com,GA,11,0.9265460617367696
com,IA,11,0.9019013226807735
com,ID,11,1.01060580989728
com,IL,11,0.9319903188557053
com,IN,11,0.876800077825384
com,KS,11,0.9298029628901155
com,KY,11,0.908081589242328
com,LA,11,1.0238466514236075
com,MA,11,0.9006132737458007
com,MD,11,0.9533251459166644
com,ME,11,0.7954883521869869
com,MI,11,1.0743175201768826
com,MN,11,0.8262390125449991
com,MO,11,0.7637408910142477
com,MS,11,1.1421707352253556
com,MT,11,1.38773524670182
com,NC,11,0.9389814448031782
com,ND,11,2.948323728023876
com,NE,11,1.1657872912490632
com,NH,11,0.926459812414812
com,NJ,11,1.0488128925161653
com,NM,11,1.127667479519466
com,NV,11,0.7060812987656727
com,NY,11,1.066936666202083
com,OH,11,0.9155831608255851
com,OK,11,1.0345348431170807
com,OR,11,1.1522609487423832
com,PA,11,0.7057354456376639
com,RI,11,0.9643652189914991
com,SC,11,0.8267057040029219
com,SD,11,1.7849618485663377
com,TN,11,0.9409701005285657
com,TX,11,1.0098176295548957
com,UT,11,1.085342327629228
com,VA,11,1.6995604664231092
com,VT,11,1.3020490010299786
com,WA,11,1.1665705409160398
com,WI,11,1.0277427387434048
com,WV,11,0.8356694727711387
com,WY,11,1.9096432933064165
res,AL,11,1.0297358381735404
res,AR,11,0.8239706185398687
res,AZ,11,1.0335408480145563
res,CA,11,0.9158427414221572
res,CO,11,0.8625768542785696
res,CT,11,1.088898223598949
res,DC,11,0.8107037173235541
res,DE,11,0.8412374684132007
res,FL,11,1.0917376287996856
res,GA,11,1.033148163352511
res,IA,11,0.8870061603026045
res,ID,11,1.2701729332714753
res,IL,11,0.9551088419941646
res,IN,11,1.077211991794118
res,KS,11,0.890214649578439
res,KY,11,0.8020816029992567
res,LA,11,1.054462041339019
res,MA,11,0.9325420988356933
res,MD,11,0.8163457247800096
res,ME,11,0.9747846138286265
res,MI,11,0.9384134037063029
res,MN,11,0.9094570079387981
res,MO,11,1.0489472390727377
res,MS,11,1.0279196588581703
res,MT,11,1.068160702550562
res,NC,11,0.9228595323503602
res,ND,11,1.234883987545662
res,NE,11,1.0045350331712586
res,NH,11,0.9932404662712386
res,NJ,11,1.0343515503356804
res,NM,11,0.881836558907533
res,NV,11,1.0813453907763946
res,NY,11,0.9178149857420717
res,OH,11,1.015335277965651
res,OK,11,0.8581551443393161
res,OR,11,1.211891686989538
res,PA,11,1.0535356970076555
res,RI,11,0.9083009031777989
res,SC,11,0.9891267266466645
res,SD,11,1.1186089765247615
res,TN,11,0.8651982014465637
res,TX,11,0.9947019952697067
res,UT,11,1.1327130274386894
res,VA,11,0.866042198210648
res,VT,11,1.0284505737874476
res,WA,11,1.1760501541281412
res,WI,11,0.9658884209578779
res,WV,11,0.8635628597474807
res,WY,11,1.0692737988643979
com,AL,12,0.9986362719224323
com,AR,12,0.9023195940420196
com,AZ,12,1.056922217585969
com,CA,12,1.0208272929098825
com,CO,12,0.7370047213236404
com,CT,12,0.8199510764494523
com,DC,12,1.0306603442933882
com,DE,12,0.9639145303369584
com,FL,12,0.9014238892892746
com,GA,12,0.9060591781961874
com,IA,12,0.9720374645863192
com,ID,12,0.986619470357893
com,IL,12,0.9834181850365715
com,IN,12,0.8749414312847852
com,KS,12,0.9209109738151562
com,KY,12,0.9271069709789715
com,LA,12,1.0257881335338206
com,MA,12,0.9084443013216732
com,MD,12,0.9957855602408412
com,ME,12,0.8560378891102858
com,MI,12,1.1241377503446774
com,MN,12,0.880463339732584
com,MO,12,0.7926243743599503
com,MS,12,1.1382909966015753
com,MT,12,1.466529324522246
com,NC,12,0.8801293086233527
com,ND,12,2.9390389038646187
com,NE,12,1.1864461098770989
com,NH,12,0.9586570939328217
com,NJ,12,1.1396530290053337
com,NM,12,1.0743842276610112
com,NV,12,0.658341384603803
com,NY,12,1.099025215421823
com,OH,12,0.9316155600405769
com,OK,12,1.007511810495207
com,OR,12,1.2327552811748437
com,PA,12,0.7414376621924553
com,RI,12,0.9767969392665309
com,SC,12,0.8856005414481174
com,SD,12,1.840630378912296
com,TN,12,0.9512328751882859
com,TX,12,1.036142000231103
com,UT,12,1.0165763017093863
com,VA,12,1.5884766761579816
com,VT,12,1.366356385619035
com,WA,12,1.1492323070528812
com,WI,12,1.075527456972533
com,WV,12,0.8478943702306719
com,WY,12,1.8184421298793647
res,AL,12,1.1685591250135043
res,AR,12,0.9081026282219979
res,AZ,12,1.1002971804758381
res,CA,12,0.9742739660810378
res,CO,12,0.845648312432934
res,CT,12,1.2063925342402477
res,DC,12,0.8696029989962838
res,DE,12,1.0084733776011818
res,FL,12,1.0949114380881337
res,GA,12,1.1371342349518812
res,IA,12,1.0832786137560753
res,ID,12,1.2749977472571683
res,IL,12,1.0666103011739971
res,IN,12,1.2234734510509995
res,KS,12,0.9619876720032772
res,KY,12,0.9360600172253023
res,LA,12,1.0722824165247173
res,MA,12,0.9458963785739043
res,MD,12,0.9199522270354673
res,ME,12,1.025643444306781
res,MI,12,0.9944140858752367
res,MN,12,1.012305892426247
res,MO,12,1.2203865785143444
res,MS,12,1.1009628501622841
res,MT,12,1.19545759665439
res,NC,12,1.0486873523621882
res,ND,12,1.396175980064138
res,NE,12,1.1838012981351245
res,NH,12,1.1034064860534938
res,NJ,12,1.1042878859466032
res,NM,12,0.8858075408471225
res,NV,12,1.1126697511916344
res,NY,12,0.9731393990399172
res,OH,12,1.1508769231356821
res,OK,12,0.9458450106264585
res,OR,12,1.208272728273123
res,PA,12,1.1848665537187533
res,RI,12,0.9025156753249631
res,SC,12,1.1030198557099289
res,SD,12,1.250943944796845
res,TN,12,0.9941165997874176
res,TX,12,1.0006141163048028
res,UT,12,1.1057347542964944
res,VA,12,0.9954058302651698
res,VT,12,1.1204566764692565
res,WA,12,1.2358230920044786
res,WI,12,1.0535053664061542
res,WV,12,1.0346127928993498
res,WY,12,1.1459458215936305
